0.53,0.53,1.0,1.0,1.0,1.0,0.16,0.16,0.34,0.34,0.36,0.37,0.03,0.03,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.57,0.44,0.01,0.65,0.579,0.527,0.589
0.52,0.52,0.98,0.98,1.0,1.0,0.16,0.16,0.37,0.37,0.36,0.36,0.03,0.02,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.56,0.44,0.01,0.62,0.558,0.533,0.546
0.52,0.52,0.98,0.98,1.0,1.0,0.16,0.16,0.37,0.37,0.35,0.37,0.03,0.02,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.56,0.44,0.01,0.61,0.514,0.55,0.512
0.52,0.52,0.97,0.97,1.0,1.0,0.16,0.16,0.38,0.38,0.36,0.36,0.03,0.02,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.56,0.44,0.01,0.61,0.456,0.56,0.495
0.52,0.52,0.97,0.97,1.0,1.0,0.16,0.16,0.38,0.38,0.36,0.36,0.03,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.55,0.45,0.01,0.58,0.441,0.572,0.489
0.51,0.51,0.96,0.96,1.0,1.0,0.16,0.16,0.38,0.38,0.36,0.36,0.03,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.55,0.45,0.01,0.58,0.433,0.562,0.483
0.5,0.5,0.94,0.94,1.0,1.0,0.16,0.16,0.38,0.38,0.35,0.37,0.03,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.55,0.45,0.01,0.56,0.434,0.547,0.484
0.48,0.48,0.89,0.89,1.0,1.0,0.16,0.16,0.39,0.39,0.34,0.38,0.03,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.55,0.45,0.01,0.55,0.439,0.537,0.475
0.48,0.48,0.89,0.89,1.0,1.0,0.16,0.16,0.4,0.4,0.34,0.39,0.03,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.57,0.44,0.55,0.45,0.01,0.55,0.443,0.523,0.468
0.48,0.48,0.88,0.88,1.0,1.0,0.16,0.16,0.41,0.41,0.34,0.39,0.04,0.02,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.58,0.44,0.56,0.45,0.01,0.56,0.459,0.522,0.466
0.44,0.44,0.8,0.8,1.0,1.0,0.16,0.16,0.59,0.59,0.34,0.39,0.02,0.0,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.56,0.45,0.55,0.45,0.01,0.56,0.465,0.528,0.465
