0.48,0.48,0.89,0.89,1.0,1.0,0.16,0.16,0.38,0.38,0.36,0.37,0.03,0.03,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.57,0.44,0.02,0.55,0.626,0.548,0.58
0.48,0.48,0.88,0.88,1.0,1.0,0.16,0.16,0.39,0.39,0.36,0.36,0.02,0.02,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.56,0.45,0.56,0.45,0.02,0.55,0.631,0.555,0.571
0.47,0.47,0.86,0.86,1.0,1.0,0.16,0.16,0.39,0.39,0.36,0.36,0.02,0.02,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.56,0.45,0.56,0.45,0.02,0.55,0.654,0.545,0.516
0.48,0.48,0.88,0.88,1.0,1.0,0.16,0.16,0.38,0.38,0.36,0.36,0.02,0.03,1.0,0.23,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.56,0.44,0.57,0.44,0.02,0.55,0.686,0.557,0.501
0.49,0.49,0.9,0.9,1.0,1.0,0.16,0.16,0.36,0.36,0.36,0.36,0.03,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.58,0.44,0.02,0.54,0.675,0.548,0.5
0.49,0.49,0.91,0.91,1.0,1.0,0.16,0.16,0.37,0.37,0.36,0.37,0.03,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.58,0.44,0.02,0.54,0.677,0.543,0.496
0.5,0.5,0.92,0.92,1.0,1.0,0.16,0.16,0.37,0.37,0.36,0.37,0.03,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.58,0.44,0.02,0.54,0.68,0.537,0.498
0.5,0.5,0.92,0.92,1.0,1.0,0.16,0.16,0.37,0.37,0.36,0.37,0.03,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.58,0.44,0.02,0.54,0.677,0.537,0.498
0.5,0.5,0.93,0.93,1.0,1.0,0.16,0.16,0.35,0.35,0.36,0.37,0.03,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.57,0.44,0.58,0.44,0.02,0.55,0.674,0.538,0.496
0.56,0.56,1.0,1.0,0.98,0.98,0.24,0.24,0.26,0.26,0.35,0.37,0.04,0.07,1.0,0.26,0.96,0.66,0.28,0.96,0.97,0.28,0.28,0.58,0.44,0.6,0.43,0.02,0.54,0.684,0.535,0.498
0.51,0.51,0.96,0.96,1.0,1.0,0.16,0.16,0.33,0.33,0.35,0.37,0.04,0.04,1.0,0.24,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.58,0.44,0.58,0.44,0.02,0.55,0.694,0.533,0.502
0.52,0.52,0.97,0.97,1.0,1.0,0.16,0.16,0.32,0.32,0.34,0.38,0.04,0.04,1.0,0.23,0.98,0.63,0.26,0.98,0.98,0.26,0.26,0.58,0.44,0.58,0.44,0.02,0.56,0.702,0.53,0.514
