0.51,0.51,0.97,0.97,1.0,1.0,0.16,0.16,0.33,0.33,0.34,0.38,0.06,0.06,1.0,0.22,0.99,0.63,0.25,0.99,0.99,0.25,0.25,0.59,0.43,0.59,0.43,0.01,0.62,0.678,0.577,0.453
0.51,0.51,0.95,0.95,1.0,1.0,0.16,0.16,0.34,0.34,0.35,0.38,0.06,0.04,1.0,0.23,0.98,0.64,0.25,0.98,0.98,0.25,0.25,0.59,0.43,0.58,0.44,0.02,0.55,0.686,0.58,0.452
0.49,0.49,0.92,0.92,1.0,1.0,0.16,0.16,0.34,0.34,0.35,0.37,0.07,0.06,1.0,0.22,0.98,0.63,0.25,0.98,0.99,0.25,0.25,0.6,0.43,0.59,0.43,0.01,0.55,0.661,0.558,0.455
0.56,0.56,1.0,1.0,0.98,0.98,0.28,0.28,0.31,0.31,0.35,0.38,0.0,0.0,1.0,0.24,0.98,0.64,0.26,0.98,0.98,0.26,0.26,0.31,0.92,0.31,0.92,0.01,0.58,0.646,0.553,0.459
0.57,0.57,1.0,1.0,0.97,0.97,0.21,0.21,0.33,0.33,0.33,0.39,0.0,0.0,1.0,0.26,0.95,0.66,0.27,0.95,0.96,0.27,0.27,0.31,0.92,0.31,0.92,0.02,0.63,0.617,0.545,0.464
0.56,0.56,1.0,1.0,0.97,0.97,0.16,0.16,0.39,0.39,0.32,0.4,0.0,0.0,1.0,0.25,0.96,0.65,0.26,0.96,0.96,0.26,0.26,0.31,0.92,0.31,0.92,0.01,0.68,0.582,0.54,0.464
0.56,0.56,1.0,1.0,0.98,0.98,0.16,0.16,0.39,0.39,0.32,0.41,0.0,0.0,1.0,0.25,0.96,0.65,0.26,0.96,0.96,0.26,0.26,0.31,0.92,0.31,0.92,0.01,0.73,0.575,0.538,0.455
0.56,0.56,1.0,1.0,0.97,0.97,0.94,0.94,0.31,0.31,0.34,0.39,0.0,0.0,0.75,0.25,0.96,0.65,0.26,0.96,0.96,0.26,0.26,0.31,0.92,0.31,0.92,0.01,0.76,0.575,0.54,0.445
0.57,0.57,1.0,1.0,0.97,0.97,0.19,0.18,0.31,0.31,0.34,0.39,0.0,0.0,1.0,0.24,0.96,0.64,0.25,0.96,0.96,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.74,0.576,0.532,0.441
0.56,0.56,1.0,1.0,0.97,0.97,0.16,0.16,0.32,0.32,0.34,0.38,0.0,0.0,1.0,0.24,0.96,0.64,0.25,0.96,0.96,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.74,0.587,0.543,0.459
0.56,0.56,1.0,1.0,0.97,0.97,0.16,0.16,0.3,0.3,0.37,0.36,0.0,0.0,1.0,0.24,0.95,0.64,0.25,0.95,0.95,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.72,0.611,0.557,0.481
0.59,0.59,1.0,1.0,0.95,0.95,0.86,0.85,0.23,0.23,0.37,0.35,0.0,0.0,0.75,0.24,0.92,0.64,0.25,0.92,0.91,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.67,0.608,0.582,0.486
0.58,0.58,1.0,1.0,0.96,0.96,0.28,0.28,0.3,0.3,0.37,0.35,0.0,0.0,1.0,0.24,0.89,0.64,0.25,0.89,0.89,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.54,0.626,0.588,0.475
0.58,0.58,1.0,1.0,0.96,0.96,0.21,0.21,0.31,0.31,0.37,0.35,0.0,0.0,0.75,0.24,0.9,0.64,0.25,0.9,0.9,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.54,0.612,0.597,0.454
0.58,0.58,1.0,1.0,0.96,0.96,0.2,0.2,0.31,0.31,0.37,0.35,0.0,0.0,0.75,0.24,0.92,0.64,0.25,0.92,0.92,0.25,0.25,0.31,0.92,0.31,0.92,0.01,0.56,0.609,0.578,0.44
0.57,0.57,1.0,1.0,0.97,0.97,0.16,0.16,0.54,0.54,0.6,0.13,0.0,0.0,0.75,0.24,0.94,0.64,0.25,0.94,0.94,0.25,0.25,0.31,0.92,0.31,0.92,0.02,0.63,0.616,0.572,0.439
0.57,0.57,1.0,1.0,0.97,0.97,0.16,0.16,0.51,0.51,0.59,0.14,0.0,0.0,0.75,0.24,0.94,0.64,0.25,0.94,0.94,0.25,0.25,0.31,0.92,0.31,0.92,0.02,0.68,0.635,0.552,0.44
0.57,0.57,1.0,1.0,0.97,0.97,0.16,0.16,0.53,0.53,0.53,0.2,0.0,0.0,0.75,0.24,0.94,0.64,0.26,0.94,0.94,0.26,0.26,0.31,0.92,0.31,0.92,0.02,0.67,0.645,0.543,0.452
